C,Story,Emotion,Val
0.0034963600013979182,Anxiety,Anxiety,0.12429736778326246
0.0034963600013979182,Anxiety,Despair,0.7492434767980042
0.0034963600013979182,Anxiety,Irritation,0.08912608808635268
0.0034963600013979182,Anxiety,Rage,0.037333067332380385
0.0034963600013979182,Despair,Anxiety,0.12428947512301076
0.0034963600013979182,Despair,Despair,0.7492489699313999
0.0034963600013979182,Despair,Irritation,0.0891279007719692
0.0034963600013979182,Despair,Rage,0.037333654173620424
0.0034963600013979182,Irritation,Anxiety,0.027735627775260466
0.0034963600013979182,Irritation,Despair,0.093695891837184
0.0034963600013979182,Irritation,Irritation,0.05067502290114539
0.0034963600013979182,Irritation,Rage,0.82789345748641
0.0034963600013979182,Rage,Anxiety,0.0010872602609822727
0.0034963600013979182,Rage,Despair,0.18340391278446513
0.0034963600013979182,Rage,Irritation,0.00500009638143185
0.0034963600013979182,Rage,Rage,0.8105087305731208
0.00307112814939055,Anxiety,Anxiety,0.098007032804324
0.00307112814939055,Anxiety,Despair,0.7164249726370133
0.00307112814939055,Anxiety,Irritation,0.09446283550574014
0.00307112814939055,Anxiety,Rage,0.09110515905292262
0.00307112814939055,Despair,Anxiety,0.09800305863877817
0.00307112814939055,Despair,Despair,0.716425449620565
0.00307112814939055,Despair,Irritation,0.09446587923416007
0.00307112814939055,Despair,Rage,0.09110561250649675
0.00307112814939055,Irritation,Anxiety,0.022998732969457106
0.00307112814939055,Irritation,Despair,0.09977015655490548
0.00307112814939055,Irritation,Irritation,0.03126042705206647
0.00307112814939055,Irritation,Rage,0.8459706834235711
0.00307112814939055,Rage,Anxiety,0.0008199036733907549
0.00307112814939055,Rage,Despair,0.20098943631768426
0.00307112814939055,Rage,Irritation,0.002789438623105444
0.00307112814939055,Rage,Rage,0.7954012213858195
0.0036373135051545403,Anxiety,Anxiety,0.16031804831458477
0.0036373135051545403,Anxiety,Despair,0.7117345678703819
0.0036373135051545403,Anxiety,Irritation,0.09911902516460519
0.0036373135051545403,Anxiety,Rage,0.028828358650428466
0.0036373135051545403,Despair,Anxiety,0.16030848361204098
0.0036373135051545403,Despair,Despair,0.7117425235251588
0.0036373135051545403,Despair,Irritation,0.09911999456350684
0.0036373135051545403,Despair,Rage,0.02882899829929336
0.0036373135051545403,Irritation,Anxiety,0.02633382975130625
0.0036373135051545403,Irritation,Despair,0.07134194748409114
0.0036373135051545403,Irritation,Irritation,0.05330567222716234
0.0036373135051545403,Irritation,Rage,0.8490185505374406
0.0036373135051545403,Rage,Anxiety,0.0009691873042727267
0.0036373135051545403,Rage,Despair,0.1358459343400629
0.0036373135051545403,Rage,Irritation,0.004333740198579156
0.0036373135051545403,Rage,Rage,0.8588511381570852
0.0036974326790586544,Anxiety,Anxiety,0.16485932349118115
0.0036974326790586544,Anxiety,Despair,0.6851677246417291
0.0036974326790586544,Anxiety,Irritation,0.11526228532474608
0.0036974326790586544,Anxiety,Rage,0.034710666542343664
0.0036974326790586544,Despair,Anxiety,0.16485181277400632
0.0036974326790586544,Despair,Despair,0.6851714743760002
0.0036974326790586544,Despair,Irritation,0.11526524376396036
0.0036974326790586544,Despair,Rage,0.03471146908603268
0.0036974326790586544,Irritation,Anxiety,0.02088339869933566
0.0036974326790586544,Irritation,Despair,0.02764290828955445
0.0036974326790586544,Irritation,Irritation,0.05544320055817262
0.0036974326790586544,Irritation,Rage,0.8960304924529376
0.0036974326790586544,Rage,Anxiety,0.0006720179161347304
0.0036974326790586544,Rage,Despair,0.047554419009726935
0.0036974326790586544,Rage,Irritation,0.0020876261886443154
0.0036974326790586544,Rage,Rage,0.9496859368854941
0.0027830285008717576,Anxiety,Anxiety,0.11680533060286297
0.0027830285008717576,Anxiety,Despair,0.7407808616300499
0.0027830285008717576,Anxiety,Irritation,0.06524882308407172
0.0027830285008717576,Anxiety,Rage,0.07716498468301566
0.0027830285008717576,Despair,Anxiety,0.1167969189340835
0.0027830285008717576,Despair,Despair,0.7407875554516088
0.0027830285008717576,Despair,Irritation,0.06524964988159428
0.0027830285008717576,Despair,Rage,0.07716587573271338
0.0027830285008717576,Irritation,Anxiety,0.04720936284054582
0.0027830285008717576,Irritation,Despair,0.1640277140644264
0.0027830285008717576,Irritation,Irritation,0.05934929413547215
0.0027830285008717576,Irritation,Rage,0.729413628959556
0.0027830285008717576,Rage,Anxiety,0.0007527788273309276
0.0027830285008717576,Rage,Despair,0.3546668161673606
0.0027830285008717576,Rage,Irritation,0.0016924034792915666
0.0027830285008717576,Rage,Rage,0.6428880015260169
0.0029882146835920214,Anxiety,Anxiety,0.10261899735331353
0.0029882146835920214,Anxiety,Despair,0.7097593516790671
0.0029882146835920214,Anxiety,Irritation,0.09255368266655477
0.0029882146835920214,Anxiety,Rage,0.09506796830106452
0.0029882146835920214,Despair,Anxiety,0.10261483207779526
0.0029882146835920214,Despair,Despair,0.7097599542847217
0.0029882146835920214,Despair,Irritation,0.09255665640715392
0.0029882146835920214,Despair,Rage,0.095068557230329
0.0029882146835920214,Irritation,Anxiety,0.024534509506238693
0.0029882146835920214,Irritation,Despair,0.10751810534673968
0.0029882146835920214,Irritation,Irritation,0.03102425340227842
0.0029882146835920214,Irritation,Rage,0.836923131744743
0.0029882146835920214,Rage,Anxiety,0.0007748969049543107
0.0029882146835920214,Rage,Despair,0.2183846594924008
0.0029882146835920214,Rage,Irritation,0.0023611125299542748
0.0029882146835920214,Rage,Rage,0.7784793310726904
0.0034404266851002824,Anxiety,Anxiety,0.10793618405482094
0.0034404266851002824,Anxiety,Despair,0.7652257384812968
0.0034404266851002824,Anxiety,Irritation,0.08644546490972635
0.0034404266851002824,Anxiety,Rage,0.040392612554155896
0.0034404266851002824,Despair,Anxiety,0.10792919705138013
0.0034404266851002824,Despair,Despair,0.7652304642235978
0.0034404266851002824,Despair,Irritation,0.08644711603331323
0.0034404266851002824,Despair,Rage,0.040393222691708565
0.0034404266851002824,Irritation,Anxiety,0.028299269631622402
0.0034404266851002824,Irritation,Despair,0.10037451045704512
0.0034404266851002824,Irritation,Irritation,0.054593325237946785
0.0034404266851002824,Irritation,Rage,0.8167328946733857
0.0034404266851002824,Rage,Anxiety,0.001128316595666628
0.0034404266851002824,Rage,Despair,0.1988606214933786
0.0034404266851002824,Rage,Irritation,0.005207953161878091
0.0034404266851002824,Rage,Rage,0.7948031087490767
0.0032999953115038154,Anxiety,Anxiety,0.11878256941273718
0.0032999953115038154,Anxiety,Despair,0.6993922867584162
0.0032999953115038154,Anxiety,Irritation,0.10916746463392164
0.0032999953115038154,Anxiety,Rage,0.07265767919492438
0.0032999953115038154,Despair,Anxiety,0.11877674350252183
0.0032999953115038154,Despair,Despair,0.6993942398613443
0.0032999953115038154,Despair,Irritation,0.10917051739774021
0.0032999953115038154,Despair,Rage,0.0726584992383937
0.0032999953115038154,Irritation,Anxiety,0.021636854155988906
0.0032999953115038154,Irritation,Despair,0.07496950857889371
0.0032999953115038154,Irritation,Irritation,0.037929346950768765
0.0032999953115038154,Irritation,Rage,0.8654642903143487
0.0032999953115038154,Rage,Anxiety,0.000923623486472717
0.0032999953115038154,Rage,Despair,0.14887036153842761
0.0032999953115038154,Rage,Irritation,0.004064288654289981
0.0032999953115038154,Rage,Rage,0.8461417263208098
0.0033946870074959214,Anxiety,Anxiety,0.1344108210259584
0.0033946870074959214,Anxiety,Despair,0.7359578766263318
0.0033946870074959214,Anxiety,Irritation,0.09067283672400873
0.0033946870074959214,Anxiety,Rage,0.03895846562370127
0.0033946870074959214,Despair,Anxiety,0.13440226492940774
0.0033946870074959214,Despair,Despair,0.7359640377153647
0.0033946870074959214,Despair,Irritation,0.0906747129603221
0.0033946870074959214,Despair,Rage,0.03895898439490505
0.0033946870074959214,Irritation,Anxiety,0.030502172916180615
0.0033946870074959214,Irritation,Despair,0.10015101258225133
0.0033946870074959214,Irritation,Irritation,0.05790314140049149
0.0033946870074959214,Irritation,Rage,0.8114436731010762
0.0033946870074959214,Rage,Anxiety,0.0011348975224076373
0.0033946870074959214,Rage,Despair,0.19842563842414473
0.0033946870074959214,Rage,Irritation,0.0053283993086206
0.0033946870074959214,Rage,Rage,0.7951110647448267
0.0031302438244691774,Anxiety,Anxiety,0.09018084372953099
0.0031302438244691774,Anxiety,Despair,0.7800877481603922
0.0031302438244691774,Anxiety,Irritation,0.06635933473706822
0.0031302438244691774,Anxiety,Rage,0.06337207337300874
0.0031302438244691774,Despair,Anxiety,0.09017446794848681
0.0031302438244691774,Despair,Despair,0.7800918905657601
0.0031302438244691774,Despair,Irritation,0.06636099007930972
0.0031302438244691774,Despair,Rage,0.06337265140644355
0.0031302438244691774,Irritation,Anxiety,0.035548943632603656
0.0031302438244691774,Irritation,Despair,0.14033608330037148
0.0031302438244691774,Irritation,Irritation,0.04916033563014662
0.0031302438244691774,Irritation,Rage,0.7749546374368782
0.0031302438244691774,Rage,Anxiety,0.0009865146603358723
0.0031302438244691774,Rage,Despair,0.2886255994361129
0.0031302438244691774,Rage,Irritation,0.0033906827488816194
0.0031302438244691774,Rage,Rage,0.7069972031546697
0.003678090057030604,Anxiety,Anxiety,0.14875448636843766
0.003678090057030604,Anxiety,Despair,0.721558650434728
0.003678090057030604,Anxiety,Irritation,0.10010027298281021
0.003678090057030604,Anxiety,Rage,0.029586590214024263
0.003678090057030604,Despair,Anxiety,0.14874608599623476
0.003678090057030604,Despair,Despair,0.7215647202227995
0.003678090057030604,Despair,Irritation,0.10010196329816941
0.003678090057030604,Despair,Rage,0.029587230482796222
0.003678090057030604,Irritation,Anxiety,0.025447047447929538
0.003678090057030604,Irritation,Despair,0.07172257478914862
0.003678090057030604,Irritation,Irritation,0.0488415725758468
0.003678090057030604,Irritation,Rage,0.8539888051870752
0.003678090057030604,Rage,Anxiety,0.0009962231483542482
0.003678090057030604,Rage,Despair,0.1379118548544712
0.003678090057030604,Rage,Irritation,0.0044984605906494834
0.003678090057030604,Rage,Rage,0.856593461406525
0.003645959406166609,Anxiety,Anxiety,0.19852625179939795
0.003645959406166609,Anxiety,Despair,0.6907462693212105
0.003645959406166609,Anxiety,Irritation,0.0998418087400737
0.003645959406166609,Anxiety,Rage,0.01088567013931784
0.003645959406166609,Despair,Anxiety,0.19851582915535168
0.003645959406166609,Despair,Despair,0.6907557316830698
0.003645959406166609,Despair,Irritation,0.09984259521849093
0.003645959406166609,Despair,Rage,0.010885843943087463
0.003645959406166609,Irritation,Anxiety,0.028881031608821984
0.003645959406166609,Irritation,Despair,0.06729257484840018
0.003645959406166609,Irritation,Irritation,0.06290734888728254
0.003645959406166609,Irritation,Rage,0.8409190446554955
0.003645959406166609,Rage,Anxiety,0.0009387970400398886
0.003645959406166609,Rage,Despair,0.12597813686421072
0.003645959406166609,Rage,Irritation,0.004065490649855639
0.003645959406166609,Rage,Rage,0.8690175754458939
0.0034208807399783167,Anxiety,Anxiety,0.1096390640750541
0.0034208807399783167,Anxiety,Despair,0.7187791513229541
0.0034208807399783167,Anxiety,Irritation,0.1029742230757927
0.0034208807399783167,Anxiety,Rage,0.06860756152619908
0.0034208807399783167,Despair,Anxiety,0.109633469293145
0.0034208807399783167,Despair,Despair,0.7187816823096888
0.0034208807399783167,Despair,Irritation,0.10297644317946135
0.0034208807399783167,Despair,Rage,0.06860840521770496
0.0034208807399783167,Irritation,Anxiety,0.020429840051691614
0.0034208807399783167,Irritation,Despair,0.070524220302665
0.0034208807399783167,Irritation,Irritation,0.03544453280193528
0.0034208807399783167,Irritation,Rage,0.8736014068437081
0.0034208807399783167,Rage,Anxiety,0.0008856121733865435
0.0034208807399783167,Rage,Despair,0.13817683802041814
0.0034208807399783167,Rage,Irritation,0.0037338586362010095
0.0034208807399783167,Rage,Rage,0.8572036911699943
0.0037564649686416254,Anxiety,Anxiety,0.15553835484450168
0.0037564649686416254,Anxiety,Despair,0.7010622731198692
0.0037564649686416254,Anxiety,Irritation,0.10502673156164327
0.0037564649686416254,Anxiety,Rage,0.03837264047398542
0.0037564649686416254,Despair,Anxiety,0.155529797189289
0.0037564649686416254,Despair,Despair,0.7010679136521867
0.0037564649686416254,Despair,Irritation,0.10502872723819723
0.0037564649686416254,Despair,Rage,0.038373561920327204
0.0037564649686416254,Irritation,Anxiety,0.020441813966148664
0.0037564649686416254,Irritation,Despair,0.03366172859382799
0.0037564649686416254,Irritation,Irritation,0.04806633507269101
0.0037564649686416254,Irritation,Rage,0.8978301223673323
0.0037564649686416254,Rage,Anxiety,0.0006924648164466778
0.0037564649686416254,Rage,Despair,0.05996991577495589
0.0037564649686416254,Rage,Irritation,0.0021895124313369785
0.0037564649686416254,Rage,Rage,0.9371481069772604
0.0035478394348923657,Anxiety,Anxiety,0.12479380910381964
0.0035478394348923657,Anxiety,Despair,0.715602794585323
0.0035478394348923657,Anxiety,Irritation,0.10607379563143025
0.0035478394348923657,Anxiety,Rage,0.05352960067942728
0.0035478394348923657,Despair,Anxiety,0.12478692202242192
0.0035478394348923657,Despair,Despair,0.7156061544912075
0.0035478394348923657,Despair,Irritation,0.10607649820686896
