C,Story,Emotion,Val
0.0014690525703800355,Anxiety,Anxiety,0.26800321507103714
0.0014690525703800355,Anxiety,Despair,0.24824100850210684
0.0014690525703800355,Anxiety,Irritation,0.26339976282496336
0.0014690525703800355,Anxiety,Rage,0.22035601360189264
0.0014690525703800355,Despair,Anxiety,0.22472670651265284
0.0014690525703800355,Despair,Despair,0.2737459656908758
0.0014690525703800355,Despair,Irritation,0.2318901819925838
0.0014690525703800355,Despair,Rage,0.269637145803888
0.0014690525703800355,Irritation,Anxiety,0.22848222025374834
0.0014690525703800355,Irritation,Despair,0.22595099493545384
0.0014690525703800355,Irritation,Irritation,0.26353317804475923
0.0014690525703800355,Irritation,Rage,0.2820336067660386
0.0014690525703800355,Rage,Anxiety,0.1817911245118503
0.0014690525703800355,Rage,Despair,0.25349517207033656
0.0014690525703800355,Rage,Irritation,0.2336860769086622
0.0014690525703800355,Rage,Rage,0.33102762650915085
0.0012534062629459169,Anxiety,Anxiety,0.28639254988550233
0.0012534062629459169,Anxiety,Despair,0.2588862462119543
0.0012534062629459169,Anxiety,Irritation,0.2571684946411769
0.0012534062629459169,Anxiety,Rage,0.1975527092613664
0.0012534062629459169,Despair,Anxiety,0.26190586259484805
0.0012534062629459169,Despair,Despair,0.2753048180843064
0.0012534062629459169,Despair,Irritation,0.2367486949345023
0.0012534062629459169,Despair,Rage,0.22604062438634312
0.0012534062629459169,Irritation,Anxiety,0.2651066072205997
0.0012534062629459169,Irritation,Despair,0.24440500500544207
0.0012534062629459169,Irritation,Irritation,0.2585355320852082
0.0012534062629459169,Irritation,Rage,0.23195285568875001
0.0012534062629459169,Rage,Anxiety,0.2370833215153813
0.0012534062629459169,Rage,Despair,0.2608484618428269
0.0012534062629459169,Rage,Irritation,0.23927019235700153
0.0012534062629459169,Rage,Rage,0.2627980242847905
0.0013032820163678585,Anxiety,Anxiety,0.29188388978829655
0.0013032820163678585,Anxiety,Despair,0.2601291969894551
0.0013032820163678585,Anxiety,Irritation,0.2579929480114971
0.0013032820163678585,Anxiety,Rage,0.1899939652107513
0.0013032820163678585,Despair,Anxiety,0.26363282804642507
0.0013032820163678585,Despair,Despair,0.2795171777684512
0.0013032820163678585,Despair,Irritation,0.23408428964768557
0.0013032820163678585,Despair,Rage,0.22276570453743835
0.0013032820163678585,Irritation,Anxiety,0.2672706819631069
0.0013032820163678585,Irritation,Despair,0.24307684058843673
0.0013032820163678585,Irritation,Irritation,0.25991357931645964
0.0013032820163678585,Irritation,Rage,0.22973889813199702
0.0013032820163678585,Rage,Anxiety,0.2343319704176261
0.0013032820163678585,Rage,Despair,0.2624822529694511
0.0013032820163678585,Rage,Irritation,0.2374545324470286
0.0013032820163678585,Rage,Rage,0.26573124416589416
0.0013407516282996506,Anxiety,Anxiety,0.29186664941650114
0.0013407516282996506,Anxiety,Despair,0.26021963614425153
0.0013407516282996506,Anxiety,Irritation,0.258553214803153
0.0013407516282996506,Anxiety,Rage,0.18936049963609444
0.0013407516282996506,Despair,Anxiety,0.2629590841245629
0.0013407516282996506,Despair,Despair,0.27961789327960934
0.0013407516282996506,Despair,Irritation,0.23404229822909023
